key,article_id,data_inizio_validita,data_fine_validita,price_before,price_in_period,delta_price,qty_pre,qty_in_period,sales_ht_pre,sales_pre,sales_ht_in_period,sales_in_period,cifra_ssp_pre,cifra_ssp_in_period,sconto_a_valore_in_period,margine_pp_valore_pre,margine_pp_valore_in_period,giorni_nel_periodo,delta_margine_pp_valore,qty_n_1,vendite_n_1,vendite_ht_n_1,margine_valore_n_1,gg_copertura,gg_copertura_n_1
89538964-2026-05-06,89538964,2026-05-06,,17.9,15.69,-2.21,15.0,5.0,218.8902,267.046,64.3033,78.45,268.5,78.45,0.0,92.8798,25.0481,48.0,-67.8316,,,,,265.5497,211.8798
83820771-2026-02-03,83820771,2026-02-03,2026-06-20,48.0,59.39,11.39,752.0,948.0,29077.2082,35474.1941,42908.0815,52347.8594,36096.0,56301.72,-3953.8606,10735.6347,21573.6771,137.0,10838.0424,867.0,43641.1176,35771.4079,5153.6179,,
86707228-2025-09-16,86707228,2025-09-16,2026-01-02,30.99,29.89,-1.1,1.0,4.0,25.1609,30.6962,95.3133,116.2822,30.99,119.56,-3.2778,8.0298,27.7394,108.0,19.7096,1.0,29.9893,24.5814,0.0539,405.6739,385.0728
82905089-2026-03-09,82905089,2026-03-09,2026-04-24,44.9,46.29,1.39,86.0,140.0,3115.4225,3800.8155,5122.8696,6249.901,3861.4,6480.6,-230.699,627.4132,973.4267,46.0,346.0135,,,,,232.2588,160.7835
82137098-2025-07-13,82137098,2025-07-13,2025-09-27,639.49,706.39,66.9,2.0,1.0,1013.5087,1236.4807,541.8651,661.0755,1278.98,706.39,-45.3145,255.3933,174.9194,76.0,-80.4739,9.0,5756.612,4718.5344,1010.7589,122.4957,119.0887
84940765-2025-08-17,84940765,2025-08-17,,24.99,21.39,-3.6,249.0,406.0,4944.7723,6032.6223,6622.9234,8079.9666,6222.51,8684.34,-604.3734,1142.3076,596.0252,310.0,-546.2824,223.0,5747.0555,4710.7012,1786.9156,330.7392,
89352589-2026-03-09,89352589,2026-03-09,,28.99,30.39,1.4,2.0,0.0,46.3486,56.5453,0.0,0.0,57.98,0.0,0.0,12.8377,0.0,106.0,-12.8377,0.0,0.0,0.0,0.0,,
85524750-2026-02-12,85524750,2026-02-12,2026-03-13,9.49,9.89,0.4,2.0,0.0,15.2898,18.6535,0.0,0.0,18.98,0.0,0.0,5.0043,0.0,29.0,-5.0043,3.0,28.2053,23.1191,4.1211,,
88820702-2025-08-06,88820702,2025-08-06,,58.9,56.29,-2.61,589.0,572.0,27713.3339,33810.2673,25866.5765,31557.2233,34692.1,32197.88,-640.6567,10709.921,8487.1195,321.0,-2222.8015,530.0,31135.8307,25521.1727,5000.6504,40.7803,57.6003
84947294-2025-08-19,84947294,2025-08-19,2025-12-04,110.99,112.39,1.4,260.0,221.0,22871.449,27903.1678,18504.5039,22575.4948,28857.4,24838.19,-2262.6952,11049.4511,8299.5537,107.0,-2749.8974,,,,,67.6077,108.5138
82826010-2026-03-22,82826010,2026-03-22,2026-05-04,64.9,69.09,4.19,14.0,13.0,733.4388,894.7954,736.2049,898.17,908.6,898.17,0.0,215.7629,261.0094,43.0,45.2465,,,,,107.9145,187.7366
88921791-2025-12-13,88921791,2025-12-13,2026-05-20,82.99,81.09,-1.9,39.0,22.0,2606.2549,3179.631,1379.0884,1682.4879,3236.61,1783.98,-101.4921,1195.4076,540.1068,158.0,-655.3008,31.0,2292.1714,1878.829,555.4635,93.8413,82.0159
84142161-2026-01-07,84142161,2026-01-07,2026-04-26,204.9,233.99,29.09,1.0,0.0,163.659,199.664,0.0,0.0,204.9,0.0,0.0,43.0514,0.0,109.0,-43.0514,0.0,0.0,0.0,0.0,328.2911,507.1699
80635426-2025-12-03,80635426,2025-12-03,2026-05-28,124.9,139.09,14.19,43.0,43.0,4328.2648,5280.4831,4703.6995,5738.5134,5370.7,5980.87,-242.3566,856.9971,1206.2288,176.0,349.2317,26.0,3167.8747,2596.6186,481.0558,159.7594,
84775674-2026-04-10,84775674,2026-04-10,,120.49,120.99,0.5,31.0,30.0,2989.6043,3647.3172,2975.1639,3629.7,3735.19,3629.7,0.0,1575.9645,1499.3984,74.0,-76.5661,38.0,4377.0414,3587.7388,763.3271,233.1645,291.0615
84070178-2025-08-10,84070178,2025-08-10,,284.99,263.39,-21.6,5.0,1.0,1136.2386,1386.2111,215.8934,263.39,1424.95,263.39,0.0,328.9882,44.1899,317.0,-284.7983,0.0,0.0,0.0,0.0,1229.6813,1551.1035
87164287-2026-04-10,87164287,2026-04-10,,84.9,73.19,-11.71,5.0,5.0,343.9449,419.6128,298.7027,364.4173,424.5,365.95,-1.5327,100.7702,22.5189,74.0,-78.2513,3.0,257.0804,210.7217,40.1941,46.2614,
83936093-2026-03-22,83936093,2026-03-22,2026-05-04,124.9,128.19,3.29,1.0,1.0,98.9863,120.7633,105.0738,128.19,124.9,128.19,0.0,32.1924,37.4611,43.0,5.2687,2.0,233.8703,191.697,80.7833,199.3887,267.4682
81517846-2026-02-12,81517846,2026-02-12,,279.9,300.59,20.69,2.0,6.0,458.3519,559.1893,1414.5606,1725.764,559.8,1803.54,-77.776,222.7228,738.653,131.0,515.9302,8.0,2039.3698,1671.6146,476.8925,47.7405,56.814
87440524-2025-12-23,87440524,2025-12-23,2026-03-14,19.99,21.29,1.3,12.0,12.0,190.995,233.0139,196.3071,239.4946,239.88,255.48,-15.9854,49.2451,53.8303,81.0,4.5852,16.0,316.3832,259.3305,30.2576,141.6061,77.8633
82969577-2025-08-18,82969577,2025-08-18,,84.0,80.59,-3.41,362.0,496.0,24356.1151,29714.4604,30740.525,37503.4405,30408.0,39972.64,-2469.1995,5044.4635,1877.2214,309.0,-3167.2421,328.0,25454.4045,20864.266,5222.443,77.7629,69.6626
84271459-2026-01-31,84271459,2026-01-31,2026-04-18,271.9,284.39,12.49,38.0,36.0,8454.9919,10315.0901,7767.1484,9475.9211,10332.2,10238.04,-762.1189,2013.3301,1130.319,77.0,-883.0111,,,,,243.9906,215.1589
82596152-2025-08-29,82596152,2025-08-29,2025-10-20,14.0,12.79,-1.21,54.0,72.0,607.2658,740.8643,741.4035,904.5123,756.0,920.88,-16.3677,142.5389,137.7657,52.0,-4.7732,,,,,,
84738031-2026-05-11,84738031,2026-05-11,,52.99,50.79,-2.2,32.0,40.0,1348.1494,1644.7423,1618.6264,1974.7242,1695.68,2031.6,-56.8758,475.7704,599.5529,43.0,123.7824,32.0,1521.8567,1247.4235,383.0718,167.4657,181.5429
81090665-2025-10-08,81090665,2025-10-08,2025-12-24,36.0,33.89,-2.11,63.0,45.0,1827.6154,2229.6908,1213.9598,1481.031,2268.0,1525.05,-44.019,461.7949,242.2582,77.0,-219.5367,,,,,110.076,123.5385
81552575-2026-05-23,81552575,2026-05-23,,25.9,29.29,3.39,7.0,3.0,147.2104,179.5967,69.1406,84.3515,181.3,87.87,-3.5185,37.8433,21.7556,31.0,-16.0877,9.0,230.9172,189.2764,37.9393,39.9501,36.6403
89423990-2025-08-26,89423990,2025-08-26,,40.99,40.09,-0.9,25.0,16.0,812.5414,991.3005,525.7705,641.44,1024.75,641.44,0.0,330.3894,196.7024,301.0,-133.6869,,,,,18.8444,19.3393
89071785-2025-12-01,89071785,2025-12-01,2026-04-26,183.0,197.39,14.39,15.0,10.0,2220.9683,2709.5813,1617.9508,1973.9,2745.0,1973.9,0.0,972.1321,816.849,146.0,-155.2831,29.0,4624.113,3790.2566,31.2253,,
83928707-2026-02-06,83928707,2026-02-06,2026-07-03,804.99,885.49,80.5,89.0,116.0,58084.2877,70862.8309,80683.1636,98433.4596,71644.11,102716.84,-4283.3804,3470.335,13620.3132,147.0,10149.9783,98.0,72393.3406,59338.8038,24084.238,34.8015,41.7834
80655692-2026-03-02,80655692,2026-03-02,,13.0,13.09,0.09,117.0,71.0,1225.1497,1494.6827,761.7951,929.39,1521.0,929.39,0.0,270.4531,183.5844,113.0,-86.8686,,,,,129.8541,103.6887
82995761-2025-11-28,82995761,2025-11-28,2026-05-09,60.9,63.29,2.39,8.0,7.0,397.0394,484.3881,361.0341,440.4616,487.2,443.03,-2.5684,111.3466,126.9009,162.0,15.5542,,,,,105.4865,124.7087
81830890-2025-09-17,81830890,2025-09-17,2025-11-15,245.9,273.99,28.09,4.0,3.0,788.1724,961.5703,649.5478,792.4483,983.6,821.97,-29.5217,221.8523,201.1642,59.0,-20.688,8.0,2017.0437,1653.3145,162.5105,522.6944,535.4788
89856710-2025-10-30,89856710,2025-10-30,,11.99,12.29,0.3,1485.0,2008.0,14560.9368,17764.3429,19217.8757,23445.8083,17805.15,24678.32,-1232.5117,3042.5523,3409.7019,236.0,367.1496,1115.0,11022.0331,9034.4533,2441.5997,242.5309,270.0798
85736541-2025-12-03,85736541,2025-12-03,2026-02-25,30.99,34.19,3.2,3.0,0.0,74.0998,90.4018,0.0,0.0,92.97,0.0,0.0,40.1976,0.0,84.0,-40.1976,,,,,210.6525,198.3771
87315001-2026-04-24,87315001,2026-04-24,2026-07-26,292.9,258.99,-33.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,535.5069,438.9401,71.3407,62.6593,65.3137
86782493-2025-12-05,86782493,2025-12-05,2026-04-09,158.99,150.39,-8.6,73.0,74.0,9502.5544,11593.1164,8673.9981,10582.2776,11606.27,11128.86,-546.5824,3254.4085,2143.5396,125.0,-1110.8689,32.0,4087.5567,3350.4563,769.3334,166.1978,146.6938
88911189-2025-09-23,88911189,2025-09-23,,64.99,65.09,0.1,554.0,498.0,29002.2784,35382.7796,24478.5954,29863.8863,36004.46,32414.82,-2550.9337,6267.7816,5797.8962,273.0,-469.8855,,,,,86.0867,75.9158
88438027-2025-11-10,88438027,2025-11-10,,367.99,359.49,-8.5,6.0,8.0,1776.9485,2167.8772,2287.9367,2791.2828,2207.94,2875.92,-84.6372,361.5484,314.7586,225.0,-46.7899,2.0,621.9231,509.773,120.486,272.4749,175.0832
83230224-2025-11-05,83230224,2025-11-05,,154.99,118.19,-36.8,166.0,218.0,20978.1595,25593.3545,20514.9322,25028.2173,25728.34,25765.42,-737.2027,5582.564,363.0792,230.0,-5219.4848,117.0,18074.1351,14814.8649,6702.5219,331.7103,5.0
84252482-2026-05-23,84252482,2026-05-23,2026-06-24,168.99,166.99,-2.0,1.0,4.0,136.4316,166.4465,524.396,639.7631,168.99,667.96,-28.1969,45.185,167.1583,32.0,121.9733,7.0,1265.5174,1037.3094,223.2866,96.2804,121.7169
89596097-2026-03-26,89596097,2026-03-26,,150.9,122.19,-28.71,46.0,65.0,5514.9649,6728.2571,6295.2299,7680.1804,6941.4,7942.35,-262.1696,1819.4015,949.1542,89.0,-870.2473,43.0,6389.888,5237.6131,1329.8904,592.6965,725.0375
87950330-2025-12-31,87950330,2025-12-31,2026-03-16,160.9,175.19,14.29,18.0,20.0,2345.0744,2860.9908,2803.2744,3419.9948,2896.2,3503.8,-83.8052,656.0242,914.6849,75.0,258.6607,7.0,1186.6118,972.6327,130.6925,,
87170107-2025-08-09,87170107,2025-08-09,2025-12-07,22.9,22.49,-0.41,271.0,45.0,5057.3837,6170.0081,823.6087,1004.8026,6205.9,1012.05,-7.2474,1498.6275,222.0829,120.0,-1276.5447,236.0,4898.5684,4015.22,1093.8084,367.5687,359.9951
87914292-2025-12-27,87914292,2025-12-27,2026-06-11,264.99,233.29,-31.7,28.0,38.0,6022.3837,7347.3081,7109.8922,8674.0684,7419.72,8865.02,-190.9516,1249.9457,573.1179,166.0,-676.8278,39.0,9645.7756,7906.3734,3164.8639,488.9362,131.7135
84219203-2025-12-18,84219203,2025-12-18,,588.99,556.49,-32.5,87.0,85.0,41134.4155,50183.9869,38771.8443,47301.65,51242.13,47301.65,0.0,18341.7869,15638.9679,187.0,-2702.819,71.0,36719.246,30097.7426,13398.3931,374.8194,325.3506
88960405-2026-02-08,88960405,2026-02-08,2026-05-01,27.99,27.79,-0.2,17.0,20.0,383.1285,467.4167,454.9218,555.0046,475.83,555.8,-0.7954,39.7141,98.5928,82.0,58.8788,4.0,116.6927,95.6498,41.4998,125.749,126.2734
81077343-2025-10-30,81077343,2025-10-30,,1.99,1.99,0.0,7875.0,7747.0,12435.3896,15171.1754,12396.5591,15123.8021,15671.25,15416.53,-292.7279,3737.266,3986.2953,236.0,249.0293,11572.0,20846.3285,17087.1545,4126.706,101.8253,91.0754
87663570-2025-08-14,87663570,2025-08-14,,62.99,69.59,6.6,99.0,181.0,4945.391,6033.377,10083.3476,12301.684,6236.01,12595.79,-294.106,2215.488,5304.1238,313.0,3088.6358,97.0,5415.3449,4438.8073,1113.5854,,
89053157-2025-12-16,89053157,2025-12-16,,45.0,37.99,-7.01,7922.0,11608.0,291075.1755,355111.7141,346888.5963,423204.0875,356490.0,440987.92,-17783.8325,83216.9827,14163.2691,189.0,-69053.7137,,,,,,
80428267-2025-10-31,80428267,2025-10-31,,109.99,118.59,8.6,73.0,37.0,6480.4278,7906.1219,3513.986,4287.0629,8029.27,4387.83,-100.7671,1179.3307,915.5751,235.0,-263.7556,63.0,6713.9765,5503.2594,1613.7741,111.7335,94.2224
85874098-2025-09-07,85874098,2025-09-07,,805.9,674.29,-131.61,698.0,662.0,461079.9006,562517.4787,365878.0043,446371.1653,562518.2,446379.98,-8.8147,155666.5722,88484.2664,289.0,-67182.3058,718.0,489780.5056,401459.4308,16424.9862,46.3602,41.3828
85459791-2025-08-25,85459791,2025-08-25,,167.99,166.39,-1.6,228.0,189.0,30745.4016,37509.3899,24876.3952,30349.2022,38301.72,31447.71,-1098.5078,8924.1409,7095.1389,302.0,-1829.0019,265.0,48390.4862,39664.333,13438.0256,205.0924,174.1007
86176341-2025-07-21,86176341,2025-07-21,,37.99,37.89,-0.1,91.0,43.0,2827.062,3449.0156,1335.4358,1629.2317,3457.09,1629.27,-0.0383,1117.3325,540.2249,337.0,-577.1076,51.0,1980.6829,1623.5106,634.9418,157.9112,203.9841
88502811-2026-04-15,88502811,2026-04-15,,204.9,233.79,28.89,10.0,5.0,1640.0555,2000.8678,948.3582,1156.997,2049.0,1168.95,-11.953,183.8501,164.3593,69.0,-19.4909,9.0,1711.2576,1402.6701,274.2829,132.8283,166.8382
88185981-2026-04-30,88185981,2026-04-30,,55.9,63.89,7.99,46.0,17.0,2071.9632,2527.7952,818.973,999.1471,2571.4,1086.13,-86.9829,210.1285,161.2329,54.0,-48.8956,,,,,,
83174376-2025-11-10,83174376,2025-11-10,,26.99,23.39,-3.6,8.0,10.0,174.7325,213.1736,180.1162,219.7417,215.92,233.9,-14.1583,45.055,18.3792,225.0,-26.6758,12.0,315.242,258.3951,3.4553,139.2537,66.189
83038244-2025-10-30,83038244,2025-10-30,2026-04-08,55.99,57.79,1.8,223.0,388.0,10011.3286,12213.8209,18379.1148,22422.52,12485.77,22422.52,0.0,6122.3183,12414.7432,160.0,6292.4249,230.0,11901.8851,9755.6435,1827.8265,2500.0,2617.9576
80779279-2025-07-29,80779279,2025-07-29,2025-09-15,27.9,28.19,0.29,50.0,39.0,1140.4086,1391.2984,875.3248,1067.8962,1395.0,1099.41,-31.5138,306.7605,240.3896,48.0,-66.371,47.0,1143.2088,937.0564,245.1868,97.4695,91.4636
87927613-2025-10-19,87927613,2025-10-19,2026-02-01,304.49,235.99,-68.5,1.0,6.0,247.4666,301.9092,1160.6066,1415.94,304.49,1415.94,0.0,57.3336,20.7054,105.0,-36.6283,3.0,956.6538,784.1425,290.4319,103.757,143.3047
87362342-2025-07-13,87362342,2025-07-13,,11.49,12.69,1.2,1225.0,875.0,11223.0722,13692.148,8626.6856,10524.5564,14075.25,11103.75,-579.1936,2000.0755,2609.1392,345.0,609.0637,402.0,5365.2805,4397.7709,1307.5042,,
82978220-2025-08-10,82978220,2025-08-10,2025-11-27,18.99,18.19,-0.8,1.0,0.0,15.0473,18.3577,0.0,0.0,18.99,0.0,0.0,5.8569,0.0,109.0,-5.8569,0.0,0.0,0.0,0.0,83.8473,81.9491
89345081-2025-12-10,89345081,2025-12-10,2026-02-27,489.99,464.69,-25.3,47.0,58.0,18859.153,23008.1667,22091.8197,26952.02,23029.53,26952.02,0.0,1680.9722,1785.3294,79.0,104.3572,59.0,27647.7644,22662.102,4378.4941,54.3044,74.0306
81648677-2025-10-13,81648677,2025-10-13,,91.9,103.99,12.09,25.0,30.0,1839.9205,2244.703,2390.3234,2916.1946,2297.5,3119.7,-203.5054,968.5509,1243.7509,253.0,275.1999,15.0,1378.5554,1129.9635,302.6075,193.1631,146.5491
85892597-2026-01-25,85892597,2026-01-25,,341.49,326.89,-14.6,15.0,17.0,4068.7175,4963.8354,4495.6755,5484.7241,5122.35,5557.13,-72.4059,1401.7027,1445.5711,149.0,43.8684,9.0,2855.3609,2340.4597,545.6258,585.9952,380.0527
83893579-2025-07-21,83893579,2025-07-21,2025-11-21,50.99,45.59,-5.4,36.0,32.0,1490.3618,1818.2415,1195.8033,1458.88,1835.64,1458.88,0.0,644.0856,438.5217,123.0,-205.564,,,,,86.6353,140.4116
85552441-2026-05-22,85552441,2026-05-22,2026-10-07,39.99,39.29,-0.7,1.0,0.0,31.8104,38.8086,0.0,0.0,39.99,0.0,0.0,16.6672,0.0,138.0,-16.6672,5.0,190.9664,156.5298,56.7252,116.2721,133.5262
88935217-2025-12-08,88935217,2025-12-08,,95.0,90.19,-4.81,3.0,3.0,225.7348,275.3965,202.9054,247.5445,285.0,270.57,-23.0255,120.2371,101.8151,197.0,-18.4221,7.0,617.1401,505.8525,132.7792,216.8378,99.4025
89342970-2025-12-05,89342970,2025-12-05,2026-02-26,97.9,98.09,0.19,1.0,0.0,79.0089,96.3908,0.0,0.0,97.9,0.0,0.0,27.7148,0.0,83.0,-27.7148,1.0,89.9957,73.7669,20.236,,
82459629-2025-10-01,82459629,2025-10-01,,161.99,166.89,4.9,8.0,7.0,1026.5107,1252.3431,948.1738,1156.7721,1295.92,1168.23,-11.4579,218.9987,276.2635,265.0,57.2648,12.0,1842.274,1510.0606,275.0572,138.0184,103.0042
89951483-2025-11-20,89951483,2025-11-20,,33.99,42.29,8.3,9.0,8.0,248.2867,302.9098,274.6908,335.1228,305.91,338.32,-3.1972,71.7738,120.3871,215.0,48.6134,9.0,315.1775,258.3422,63.4772,537.4712,508.1955
80456710-2026-05-16,80456710,2026-05-16,2026-05-31,12.99,14.29,1.3,4.0,2.0,42.2339,51.5254,23.4262,28.58,51.96,28.58,0.0,15.9059,10.1872,15.0,-5.7187,3.0,41.7239,34.1999,8.4474,92.1428,29.2865
89219859-2026-01-10,89219859,2026-01-10,2026-03-25,33.9,40.99,7.09,10.0,0.0,269.6574,328.982,0.0,0.0,339.0,0.0,0.0,72.0865,0.0,74.0,-72.0865,16.0,564.0952,462.3731,114.6269,403.3829,265.6637
88254940-2025-10-30,88254940,2025-10-30,,56.49,58.69,2.2,85.0,127.0,3848.416,4695.0675,6109.5328,7453.63,4801.65,7453.63,0.0,767.307,1467.9732,236.0,700.6662,79.0,4493.0607,3682.8366,562.1521,38.8971,32.5059
87837127-2025-12-31,87837127,2025-12-31,2026-05-22,84.9,74.49,-10.41,119.0,153.0,8194.0279,9996.714,9341.7787,11396.97,10103.1,11396.97,0.0,3324.6779,4007.3093,142.0,682.6314,85.0,6769.3448,5548.6433,1502.75,291.7862,213.48
81076241-2025-10-23,81076241,2025-10-23,2026-04-05,351.99,356.39,4.4,108.0,111.0,30994.4285,37813.2028,32425.6475,39559.29,38014.92,39559.29,0.0,7040.9705,7861.6271,164.0,820.6566,99.0,30934.7347,25356.3399,2135.8407,118.0176,143.3654
80381118-2026-03-02,80381118,2026-03-02,2026-04-13,27.0,22.79,-4.21,100.0,53.0,2142.2587,2613.5556,990.0574,1207.87,2700.0,1207.87,0.0,298.3417,-27.6896,42.0,-326.0313,112.0,3171.586,2599.6607,667.5745,221.3477,242.6871
85504878-2025-11-27,85504878,2025-11-27,2026-02-18,124.9,108.99,-15.91,25.0,30.0,2473.7962,3018.0314,2548.4351,3109.0908,3122.5,3269.7,-160.6092,856.4029,742.4307,83.0,-113.9722,35.0,4405.0266,3610.6775,133.8065,180.607,138.5963
81089749-2025-07-19,81089749,2025-07-19,,53.49,56.99,3.5,118.0,179.0,5136.6687,6266.7358,7889.2935,9624.938,6311.82,10201.21,-576.272,2173.0567,3439.1131,339.0,1266.0565,,,,,208.6064,99.7188
82291294-2026-04-04,82291294,2026-04-04,2026-09-02,4.99,4.99,0.0,11.0,11.0,43.9006,53.5587,44.1139,53.8189,54.89,54.89,-1.0711,12.0288,10.2468,151.0,-1.782,15.0,71.7092,58.7781,17.1472,225.4488,318.8895
83018934-2026-04-14,83018934,2026-04-14,2026-09-05,94.9,92.09,-2.81,3.0,1.0,226.8117,276.7102,70.2204,85.6689,284.7,92.09,-6.4211,126.3016,38.4869,144.0,-87.8146,0.0,0.0,0.0,0.0,2192.235,2740.7474
85684709-2026-02-24,85684709,2026-02-24,2026-06-27,203.49,204.69,1.2,303.0,223.0,49181.9808,60002.0166,34995.1242,42694.0516,61657.47,45645.87,-2951.8184,25587.3254,17316.8643,123.0,-8270.4611,284.0,53609.2536,43942.0112,13283.0556,290.5215,279.581
88411291-2026-03-07,88411291,2026-03-07,,99.9,86.59,-13.31,13.0,16.0,1053.678,1285.4872,1062.0357,1295.6836,1298.7,1385.44,-89.7564,375.6396,176.7471,108.0,-198.8925,24.0,2213.6641,1814.4788,396.6238,165.821,71.5696
81821310-2025-08-31,81821310,2025-08-31,,27.99,30.19,2.2,74.0,64.0,1645.8128,2007.8917,1544.3719,1884.1338,2071.26,1932.16,-48.0262,567.0909,542.8656,296.0,-24.2254,98.0,2407.6244,1973.4626,337.8348,39.4176,53.9747
85226991-2026-05-01,85226991,2026-05-01,,251.49,238.59,-12.9,33.0,37.0,6607.2909,8060.8949,6907.201,8426.7852,8299.17,8827.83,-401.0448,2971.1734,2641.9825,53.0,-329.1908,,,,,207.2433,153.7535
89939490-2025-10-23,89939490,2025-10-23,,259.49,247.19,-12.3,530.0,297.0,110235.3388,134487.1133,54619.8595,66636.2286,137529.7,73415.43,-6779.2014,30861.5185,9119.8506,243.0,-21741.6678,803.0,191107.0176,156645.0964,26516.8427,22.672,
86340138-2026-02-07,86340138,2026-02-07,,5.99,5.59,-0.4,24.0,34.0,114.4994,139.6893,145.3052,177.2723,143.76,190.06,-12.7877,17.1098,6.6761,136.0,-10.4337,,,,,326.3477,300.9727
89057100-2025-10-22,89057100,2025-10-22,2026-03-09,92.9,91.09,-1.81,2.0,1.0,150.5216,183.6363,70.9744,86.5888,185.8,91.09,-4.5012,35.6317,16.4143,138.0,-19.2174,,,,,,
86970331-2025-12-31,86970331,2025-12-31,,23.99,21.99,-2.0,778.0,896.0,14860.245,18129.499,15521.7991,18936.5949,18664.22,19703.04,-766.4451,9046.7995,8979.2419,174.0,-67.5576,,,,,227.5051,157.402
81231762-2025-08-20,81231762,2025-08-20,2025-11-27,134.49,150.69,16.2,8.0,6.0,863.0371,1052.9053,735.5867,897.4158,1075.92,904.14,-6.7242,225.7314,220.0347,99.0,-5.6967,5.0,744.45,610.2049,128.9439,249.4258,206.5915
88622719-2026-05-08,88622719,2026-05-08,2026-09-05,12.99,11.99,-1.0,25.0,9.0,261.7287,319.309,83.0001,101.2602,324.75,107.91,-6.6498,97.3172,18.6292,120.0,-78.6879,34.0,425.8777,349.0801,124.8259,64.3316,
83376093-2025-08-16,83376093,2025-08-16,2025-10-15,494.0,507.29,13.29,52.0,73.0,20587.8271,25117.149,29491.0633,35979.0973,25688.0,37032.17,-1053.0727,2466.0695,4308.3035,60.0,1842.234,30.0,14989.0619,12286.1163,2827.2987,413.5319,389.4699
83878155-2025-10-17,83878155,2025-10-17,2025-12-27,92.99,93.89,0.9,2.0,0.0,149.2576,182.0943,0.0,0.0,185.98,0.0,0.0,49.159,0.0,71.0,-49.159,3.0,261.5845,214.4135,65.6087,93.233,73.5409
87239631-2026-04-17,87239631,2026-04-17,,58.9,55.39,-3.51,5.0,5.0,235.2886,287.0521,205.664,250.91,294.5,276.95,-26.04,92.6446,56.8178,67.0,-35.8268,11.0,644.4189,528.2122,81.04,168.7135,158.0401
89601176-2026-05-26,89601176,2026-05-26,,76.9,82.19,5.29,62.0,21.0,3853.6076,4701.4012,1414.7459,1725.99,4767.8,1725.99,0.0,1890.9537,785.9636,28.0,-1104.9901,72.0,5353.661,4388.2468,911.2244,260.9955,128.5641
86800467-2026-04-07,86800467,2026-04-07,,15.9,15.39,-0.51,27.0,41.0,343.3016,418.828,489.4764,597.1612,429.3,630.99,-33.8288,61.7993,27.8495,77.0,-33.9497,23.0,333.8877,273.6784,39.4943,72.0132,57.0773
85628655-2026-02-18,85628655,2026-02-18,2026-07-12,125.9,112.99,-12.91,2312.0,1911.0,236878.3613,288991.6008,176986.7951,215923.89,291080.8,215923.89,0.0,126910.2723,87632.0726,144.0,-39278.1997,3535.0,400350.2023,328155.9035,54557.5069,5.0,6.5757
84366856-2025-07-31,84366856,2025-07-31,,127.99,132.79,4.8,847.0,933.0,86305.7147,105292.9719,94418.6656,115190.772,108407.53,123893.07,-8702.298,24785.4738,26053.7013,327.0,1268.2274,609.0,72124.8428,59118.7236,10869.2108,,
85457769-2025-07-13,85457769,2025-07-13,2025-11-01,46.49,53.59,7.1,6.0,3.0,227.1658,277.1422,131.1647,160.021,278.94,160.77,-0.749,66.7682,50.2801,111.0,-16.488,6.0,285.7638,234.2326,66.1642,472.2378,357.9061
80364427-2025-10-10,80364427,2025-10-10,,21.49,22.19,0.7,949.0,714.0,16456.7537,20077.2395,12069.4524,14724.7319,20394.01,15843.66,-1118.9281,3872.7872,2575.3267,256.0,-1297.4604,,,,,,
80930476-2025-10-14,80930476,2025-10-14,,109.99,120.09,10.1,42.0,5.0,3678.7965,4488.1318,489.4969,597.1863,4619.58,600.45,-3.2637,845.1973,152.3688,252.0,-692.8285,32.0,3646.6109,2989.0253,281.1144,283.0745,374.538
83525949-2025-08-08,83525949,2025-08-08,,7.9,7.79,-0.11,153.0,108.0,962.3402,1174.055,689.6066,841.32,1208.7,841.32,0.0,372.7762,277.8173,319.0,-94.9589,,,,,121.8398,129.2109
85459938-2026-04-07,85459938,2026-04-07,2026-05-31,36.9,34.39,-2.51,556.0,712.0,16715.1636,20392.4996,19677.4967,24006.546,20516.4,24485.68,-479.134,1797.6061,-1368.6752,54.0,-3166.2813,667.0,24175.6957,19816.144,5852.6605,167.323,
84026981-2025-12-02,84026981,2025-12-02,,174.99,193.39,18.4,355.0,432.0,49509.3962,60401.4634,68479.082,83544.48,62121.45,83544.48,0.0,15609.8977,26245.8588,203.0,10635.9611,340.0,52754.8699,43241.6967,7660.9582,577.4668,531.548
86938788-2026-05-26,86938788,2026-05-26,,102.99,106.19,3.2,6.0,6.0,498.0489,607.6196,508.9264,620.8903,617.94,637.14,-16.2497,261.8942,263.2089,28.0,1.3147,,,,,128.6091,140.6997
87697946-2025-09-04,87697946,2025-09-04,,79.99,75.99,-4.0,5119.0,9162.0,333162.3815,406458.1055,570672.4426,696220.38,409468.81,696220.38,0.0,197217.0459,317797.9079,292.0,120580.862,,,,,38.631,27.2619
82253841-2026-01-08,82253841,2026-01-08,,83.99,81.79,-2.2,86.0,97.0,5733.4719,6994.8357,6472.1261,7895.9938,7223.14,7933.63,-37.6362,2529.9618,2766.7077,166.0,236.7458,57.0,4359.3297,3573.2211,398.2338,472.0027,381.1058
89670392-2025-10-07,89670392,2025-10-07,,42.9,44.39,1.49,359.0,390.0,12483.4295,15229.784,13218.1603,16126.1555,15401.1,17312.1,-1185.9445,5873.7957,6528.5417,259.0,654.746,359.0,13675.588,11209.4983,2808.9949,,
